year,entry_time,exit_time,exit_type,entry_price,exit_price,sl_price,tp_price,size,prob,adx,pnl_pct,pnl_eur,equity_after
2025,2025-08-05 15:15:00,2025-08-09 05:00:00,TP,752.2715,805.6828,693.5943,805.6828,60.5622,0.9063,31.63,6.9,4.1702,774.94
2025,2025-08-18 03:15:00,2025-08-22 17:15:00,TP,834.4937,893.7427,769.4032,893.7427,71.9898,0.8633,38.08,6.9,4.9571,784.7
2025,2025-08-18 03:30:00,2025-08-22 17:15:00,TP,834.9441,894.2251,769.8185,894.2251,69.8531,0.8758,40.32,6.9,4.8099,784.7
2025,2025-08-18 03:45:00,2025-08-22 17:30:00,TP,836.5457,895.9405,771.2951,895.9405,71.6868,0.9012,42.14,6.9,4.9362,789.64
2025,2025-08-18 02:30:00,2025-09-10 13:15:00,TP,843.1223,902.984,777.3587,902.984,85.5265,0.8718,31.39,6.9,5.8892,795.53
2025,2025-08-20 23:30:00,2025-09-13 09:45:00,TP,871.7609,933.6559,803.7635,933.6559,53.5843,0.875,51.35,6.9,3.6897,799.22
2025,2025-10-05 10:00:00,2025-10-06 12:15:00,TP,1157.5764,1239.7643,1067.2855,1239.7643,75.3423,0.8935,30.92,6.9,5.1879,804.41
2025,2025-10-05 09:30:00,2025-10-07 04:45:00,TP,1161.4102,1243.8704,1070.8203,1243.8704,102.7215,0.8978,32.1,6.9,7.0732,822.58
2025,2025-10-05 09:45:00,2025-10-07 04:45:00,TP,1162.6515,1245.1997,1071.9647,1245.1997,96.1224,0.9114,31.16,6.9,6.6188,822.58
2025,2025-10-05 10:15:00,2025-10-07 04:45:00,TP,1162.3112,1244.8352,1071.6509,1244.8352,65.0783,0.8912,30.66,6.9,4.4812,822.58
2025,2025-10-10 21:30:00,2025-10-11 17:15:00,TP,1093.8928,1171.5592,1008.5692,1171.5592,90.3563,0.8711,41.18,6.9,6.2218,828.8
2025,2025-10-10 21:45:00,2025-10-12 09:30:00,TP,1108.4073,1187.1042,1021.9515,1187.1042,79.4912,0.8692,43.46,6.9,5.4736,834.28
2025,2025-10-12 13:45:00,2025-10-12 16:00:00,TP,1225.224,1312.2149,1129.6565,1312.2149,79.5212,0.9337,56.17,6.9,5.4757,839.75
2025,2025-10-12 13:15:00,2025-10-13 06:15:00,TP,1237.4662,1325.3263,1140.9439,1325.3263,58.3769,0.8589,60.23,6.9,4.0197,843.77
2025,2025-10-12 12:30:00,2025-10-13 06:30:00,TP,1251.3,1340.1424,1153.6986,1340.1424,82.4565,0.875,62.31,6.9,5.6778,854.54
